Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level
Art,Morning,Tue,65.8104,,Art,Afternoon,1,78.6348,,Art,Evening,1,58.464,,Art,Morning,2,63.7526,,Art,Afternoon,2,58.8264,,Art,Evening,2,67.7752,,Art,Morning,3,57.98,,Art,Afternoon,3,74.6296,,Art,Evening,3,62.727,,Art,Morning,4,70.20055,,Art,Afternoon,4,77.57891,,Art,Evening,4,63.17273,,Front,Morning,1,86.694,,Front,Afternoon,1,72.3014,,Front,Evening,1,57.1662,,Front,Morning,2,71.02,,Front,Afternoon,2,64.922,,Front,Evening,2,74.328,,Front,Morning,3,66.318,,Front,Afternoon,3,63.9528,,Front,Evening,3,75.44755,,Front,Morning,4,67.67685,,Front,Afternoon,4,66.47755,,Front,Evening,4,71.87264,,Sports,Morning,1,62.5584,,Sports,Afternoon,1,65.166,,Sports,Evening,1,66.4916,,Sports,Morning,2,66.318,,Sports,Afternoon,2,63.9528,,Sports,Evening,2,66.17,,Sports,Morning,3,77.31073,,Sports,Afternoon,3,70.74,,Sports,Evening,3,75.10828,,Sports,Morning,4,61.196,,Sports,Afternoon,4,69.718,,Sports,Evening,4,68.40382
Art,Morning,Tue,59.432,,Art,Afternoon,1,77.983,,Art,Evening,1,61.788,,Art,Morning,2,63.1652,,Art,Afternoon,2,56.1708,,Art,Evening,2,70.567,,Art,Morning,3,57.414,,Art,Afternoon,3,77.71,,Art,Evening,3,64.6598,,Art,Morning,4,69.16204,,Art,Afternoon,4,75.09315,,Art,Evening,4,64.01407,,Front,Morning,1,88.176,,Front,Afternoon,1,65.5402,,Front,Evening,1,60.332,,Front,Morning,2,68.681,,Front,Afternoon,2,67.884,,Front,Evening,2,73.143,,Front,Morning,3,65.5706,,Front,Afternoon,3,66.7254,,Front,Evening,3,72.86585,,Front,Morning,4,67.14264,,Front,Afternoon,4,61.80204,,Front,Evening,4,77.34259,,Sports,Morning,1,69.0404,,Sports,Afternoon,1,68.306,,Sports,Evening,1,65.9136,,Sports,Morning,2,65.5706,,Sports,Afternoon,2,66.7254,,Sports,Evening,2,67.93,,Sports,Morning,3,71.27127,,Sports,Afternoon,3,70.844,,Sports,Evening,3,76.37759,,Sports,Morning,4,60.894,,Sports,Afternoon,4,69.794,,Sports,Evening,4,72.15782
Art,Morning,Tue,60.8572,,Art,Afternoon,1,79.7534,,Art,Evening,1,62.468,,Art,Morning,2,68.5636,,Art,Afternoon,2,60.1732,,Art,Evening,2,72.1306,,Art,Morning,3,58.72,,Art,Afternoon,3,73.4386,,Art,Evening,3,62.2482,,Art,Morning,4,72.01145,,Art,Afternoon,4,78.96509,,Art,Evening,4,58.33782,,Front,Morning,1,82.034,,Front,Afternoon,1,68.0934,,Front,Evening,1,58.2448,,Front,Morning,2,67.222,,Front,Afternoon,2,68.656,,Front,Evening,2,74.3264,,Front,Morning,3,69.861,,Front,Afternoon,3,66.8486,,Front,Evening,3,71.99698,,Front,Morning,4,68.1913,,Front,Afternoon,4,72.10774,,Front,Evening,4,76.39547,,Sports,Morning,1,67.3636,,Sports,Afternoon,1,69.438,,Sports,Evening,1,66.6978,,Sports,Morning,2,69.861,,Sports,Afternoon,2,66.8486,,Sports,Evening,2,65.614,,Sports,Morning,3,71.474,,Sports,Afternoon,3,72.984,,Sports,Evening,3,76.34414,,Sports,Morning,4,56.038,,Sports,Afternoon,4,71.002,,Sports,Evening,4,70.34382
Art,Morning,Tue,59.1088,,Art,Afternoon,1,77.852,,Art,Evening,1,61.498,,Art,Morning,2,64.7764,,Art,Afternoon,2,60.7846,,Art,Evening,2,72.4552,,Art,Morning,3,53.962,,Art,Afternoon,3,69.1704,,Art,Evening,3,67.858,,Art,Morning,4,72.96891,,Art,Afternoon,4,77.19709,,Art,Evening,4,56.932,,Front,Morning,1,81.972,,Front,Afternoon,1,65.0286,,Front,Evening,1,64.2234,,Front,Morning,2,65.5794,,Front,Afternoon,2,66.748,,Front,Evening,2,74.4536,,Front,Morning,3,65.7648,,Front,Afternoon,3,70.832,,Front,Evening,3,72.81943,,Front,Morning,4,68.63222,,Front,Afternoon,4,74.2413,,Front,Evening,4,74.94741,,Sports,Morning,1,67.9202,,Sports,Afternoon,1,67.4,,Sports,Evening,1,77.4352,,Sports,Morning,2,65.7648,,Sports,Afternoon,2,70.832,,Sports,Evening,2,65.07,,Sports,Morning,3,70.68164,,Sports,Afternoon,3,74.626,,Sports,Evening,3,77.71862,,Sports,Morning,4,57.01,,Sports,Afternoon,4,70.666,,Sports,Evening,4,66.764
Art,Morning,Tue,55.5204,,Art,Afternoon,1,77.47,,Art,Evening,1,59.472,,Art,Morning,2,67.7248,,Art,Afternoon,2,62.355,,Art,Evening,2,71.1884,,Art,Morning,3,49.482,,Art,Afternoon,3,75.0878,,Art,Evening,3,59.9548,,Art,Morning,4,73.47291,,Art,Afternoon,4,76.47255,,Art,Evening,4,66.15509,,Front,Morning,1,82.156,,Front,Afternoon,1,70.6522,,Front,Evening,1,61.3564,,Front,Morning,2,65.1178,,Front,Afternoon,2,71.006,,Front,Evening,2,75.7804,,Front,Morning,3,56.7268,,Front,Afternoon,3,69.4848,,Front,Evening,3,69.3466,,Front,Morning,4,70.91321,,Front,Afternoon,4,72.02226,,Front,Evening,4,75.44679,,Sports,Morning,1,66.8784,,Sports,Afternoon,1,64.394,,Sports,Evening,1,76.7756,,Sports,Morning,2,56.7268,,Sports,Afternoon,2,69.4848,,Sports,Evening,2,64.7,,Sports,Morning,3,71.26327,,Sports,Afternoon,3,75.578,,Sports,Evening,3,78.0981,,Sports,Morning,4,60.464,,Sports,Afternoon,4,71.804,,Sports,Evening,4,71.30091
Art,Morning,Tue,59.2098,,Art,Afternoon,1,74.9346,,Art,Evening,1,60.926,,Art,Morning,2,66.8858,,Art,Afternoon,2,59.0536,,Art,Evening,2,66.5856,,Art,Morning,3,50.53,,Art,Afternoon,3,74.6752,,Art,Evening,3,61.1996,,Art,Morning,4,75.67145,,Art,Afternoon,4,79.85709,,Art,Evening,4,62.09873,,Front,Morning,1,88.434,,Front,Afternoon,1,62.8428,,Front,Evening,1,63.0574,,Front,Morning,2,65.7108,,Front,Afternoon,2,71.636,,Front,Evening,2,77.5956,,Front,Morning,3,58.5878,,Front,Afternoon,3,75.6762,,Front,Evening,3,71.70226,,Front,Morning,4,75.99333,,Front,Afternoon,4,72.97189,,Front,Evening,4,75.47704,,Sports,Morning,1,66.9412,,Sports,Afternoon,1,62.57,,Sports,Evening,1,74.4724,,Sports,Morning,2,58.5878,,Sports,Afternoon,2,75.6762,,Sports,Evening,2,63.284,,Sports,Morning,3,64.41855,,Sports,Afternoon,3,74.04,,Sports,Evening,3,74.38569,,Sports,Morning,4,60.706,,Sports,Afternoon,4,69.898,,Sports,Evening,4,68.26818
Art,Morning,Tue,56.2306,,Art,Afternoon,1,76.27,,Art,Evening,1,60.004,,Art,Morning,2,65.009,,Art,Afternoon,2,59.132,,Art,Evening,2,67.9464,,Art,Morning,3,54.334,,Art,Afternoon,3,72.988,,Art,Evening,3,71.1492,,Art,Morning,4,73.33255,,Art,Afternoon,4,79.76018,,Art,Evening,4,62.63818,,Front,Morning,1,85.968,,Front,Afternoon,1,69.2966,,Front,Evening,1,62.3476,,Front,Morning,2,61.2532,,Front,Afternoon,2,61.488,,Front,Evening,2,77.1696,,Front,Morning,3,66.6068,,Front,Afternoon,3,68.1852,,Front,Evening,3,68.83774,,Front,Morning,4,71.63019,,Front,Afternoon,4,77.56278,,Front,Evening,4,70.27811,,Sports,Morning,1,62.3924,,Sports,Afternoon,1,62.498,,Sports,Evening,1,78.8532,,Sports,Morning,2,66.6068,,Sports,Afternoon,2,68.1852,,Sports,Evening,2,67.478,,Sports,Morning,3,68.17055,,Sports,Afternoon,3,73.942,,Sports,Evening,3,77.90483,,Sports,Morning,4,61.306,,Sports,Afternoon,4,69.81,,Sports,Evening,4,70.59618
Art,Morning,Tue,58.9154,,Art,Afternoon,1,75.9656,,Art,Evening,1,64.492,,Art,Morning,2,63.5042,,Art,Afternoon,2,60.5028,,Art,Evening,2,69.4706,,Art,Morning,3,54.83,,Art,Afternoon,3,73.0534,,Art,Evening,3,64.3908,,Art,Morning,4,75.98764,,Art,Afternoon,4,77.94727,,Art,Evening,4,71.01564,,Front,Morning,1,85.848,,Front,Afternoon,1,65.7196,,Front,Evening,1,58.4828,,Front,Morning,2,64.204,,Front,Afternoon,2,67.638,,Front,Evening,2,78.6922,,Front,Morning,3,70.2588,,Front,Afternoon,3,72.5032,,Front,Evening,3,69.3883,,Front,Morning,4,70.33528,,Front,Afternoon,4,74.9834,,Front,Evening,4,71.01593,,Sports,Morning,1,66.9066,,Sports,Afternoon,1,67.806,,Sports,Evening,1,76.2868,,Sports,Morning,2,70.2588,,Sports,Afternoon,2,72.5032,,Sports,Evening,2,71.638,,Sports,Morning,3,69.57618,,Sports,Afternoon,3,70.764,,Sports,Evening,3,81.56741,,Sports,Morning,4,56.162,,Sports,Afternoon,4,67.954,,Sports,Evening,4,74.99309
Art,Morning,Tue,61.1616,,Art,Afternoon,1,73.035,,Art,Evening,1,67.212,,Art,Morning,2,62.9162,,Art,Afternoon,2,58.1968,,Art,Evening,2,71.114,,Art,Morning,3,55.802,,Art,Afternoon,3,71.8908,,Art,Evening,3,55.5772,,Art,Morning,4,75.712,,Art,Afternoon,4,76.91,,Art,Evening,4,70.65455,,Front,Morning,1,85.882,,Front,Afternoon,1,64.875,,Front,Evening,1,58.933,,Front,Morning,2,65.252,,Front,Afternoon,2,64.184,,Front,Evening,2,76.693,,Front,Morning,3,75.0528,,Front,Afternoon,3,69.9922,,Front,Evening,3,68.73593,,Front,Morning,4,71.36481,,Front,Afternoon,4,72.92491,,Front,Evening,4,72.96463,,Sports,Morning,1,67.5712,,Sports,Afternoon,1,69.236,,Sports,Evening,1,79.253,,Sports,Morning,2,75.0528,,Sports,Afternoon,2,69.9922,,Sports,Evening,2,74.376,,Sports,Morning,3,67.36018,,Sports,Afternoon,3,71.274,,Sports,Evening,3,82.89466,,Sports,Morning,4,56.97241379,,Sports,Afternoon,4,69.60689655,,Sports,Evening,4,73.74661
Art,Morning,Tue,62.7498,,Art,Afternoon,1,73.9726,,Art,Evening,1,67.11,,Art,Morning,2,62.9706,,Art,Afternoon,2,61.5756,,Art,Evening,2,72.33,,Art,Morning,3,56.698,,Art,Afternoon,3,66.0118,,Art,Evening,3,61.0208,,Art,Morning,4,74.63204,,Art,Afternoon,4,78.42296,,Art,Evening,4,67.18167,,Front,Morning,1,87.084,,Front,Afternoon,1,73.5506,,Front,Evening,1,58.0278,,Front,Morning,2,73.8054,,Front,Afternoon,2,61.734,,Front,Evening,2,81.2936,,Front,Morning,3,77.2496,,Front,Afternoon,3,69.1666,,Front,Evening,3,68.59962,,Front,Morning,4,70.20981,,Front,Afternoon,4,73.07389,,Front,Evening,4,72.54434,,Sports,Morning,1,62.187,,Sports,Afternoon,1,65.61,,Sports,Evening,1,82.307,,Sports,Morning,2,77.2496,,Sports,Afternoon,2,69.1666,,Sports,Evening,2,70.458,,Sports,Morning,3,73.31315,,Sports,Afternoon,3,70.416,,Sports,Evening,3,78.74862,,Sports,Morning,4,65.946,,Sports,Afternoon,4,60.886,,Sports,Evening,4,70.27164
Art,Morning,Tue,68.5742,,Art,Afternoon,1,77.827,,Art,Evening,1,65.372,,Art,Morning,2,63.96,,Art,Afternoon,2,60.6534,,Art,Evening,2,76.7154,,Art,Morning,3,59.388,,Art,Afternoon,3,66.7928,,Art,Evening,3,64.9218,,Art,Morning,4,73.53891,,Art,Afternoon,4,81.85945,,Art,Evening,4,66.35527,,Front,Morning,1,83.138,,Front,Afternoon,1,70.6564,,Front,Evening,1,60.5508,,Front,Morning,2,70.8524,,Front,Afternoon,2,68.124,,Front,Evening,2,76.969,,Front,Morning,3,71.3394,,Front,Afternoon,3,74.5266,,Front,Evening,3,70.39698,,Front,Morning,4,70.44755,,Front,Afternoon,4,72.45434,,Front,Evening,4,70.73926,,Sports,Morning,1,61.6688,,Sports,Afternoon,1,68.312,,Sports,Evening,1,75.5836,,Sports,Morning,2,71.3394,,Sports,Afternoon,2,74.5266,,Sports,Evening,2,71.528,,Sports,Morning,3,74.63655,,Sports,Afternoon,3,70.506,,Sports,Evening,3,75.15052,,Sports,Morning,4,68.94489796,,Sports,Afternoon,4,60.66,,Sports,Evening,4,69.77582
Art,Morning,Tue,62.051,,Art,Afternoon,1,77.7402,,Art,Evening,1,65.888,,Art,Morning,2,64.6736,,Art,Afternoon,2,55.4876,,Art,Evening,2,71.731,,Art,Morning,3,59.078,,Art,Afternoon,3,68.9906,,Art,Evening,3,70.0264,,Art,Morning,4,69.33891,,Art,Afternoon,4,79.36745,,Art,Evening,4,64.24127,,Front,Morning,1,83.114,,Front,Afternoon,1,63.2704,,Front,Evening,1,64.1234,,Front,Morning,2,73.6828,,Front,Afternoon,2,62.558,,Front,Evening,2,84.9776,,Front,Morning,3,72.0098,,Front,Afternoon,3,72.4732,,Front,Evening,3,70.77358,,Front,Morning,4,69.48278,,Front,Afternoon,4,72.195,,Front,Evening,4,70.12642,,Sports,Morning,1,55.0212,,Sports,Afternoon,1,69.45,,Sports,Evening,1,70.506,,Sports,Morning,2,72.0098,,Sports,Afternoon,2,72.4732,,Sports,Evening,2,74.086,,Sports,Morning,3,77.06745,,Sports,Afternoon,3,69.51,,Sports,Evening,3,77.245,,Sports,Morning,4,67.81372549,,Sports,Afternoon,4,61.056,,Sports,Evening,4,71.33255
Art,Morning,Tue,63.749,,Art,Afternoon,1,76.6596,,Art,Evening,1,66.164,,Art,Morning,2,63.8182,,Art,Afternoon,2,65.5268,,Art,Evening,2,67.3552,,Art,Morning,3,58.51,,Art,Afternoon,3,64.4874,,Art,Evening,3,66.412,,Art,Morning,4,68.95545,,Art,Afternoon,4,67.32236,,Art,Evening,4,67.26855,,Front,Morning,1,81.676,,Front,Afternoon,1,65.4266,,Front,Evening,1,58.1018,,Front,Morning,2,72.8816,,Front,Afternoon,2,62.486,,Front,Evening,2,83.323,,Front,Morning,3,75.4386,,Front,Afternoon,3,71.7338,,Front,Evening,3,69.24472,,Front,Morning,4,71.41759,,Front,Afternoon,4,71.15075,,Front,Evening,4,71.45833,,Sports,Morning,1,60.4132,,Sports,Afternoon,1,67.754,,Sports,Evening,1,67.805,,Sports,Morning,2,75.4386,,Sports,Afternoon,2,71.7338,,Sports,Evening,2,70.274,,Sports,Morning,3,69.72727,,Sports,Afternoon,3,69.546,,Sports,Evening,3,74.93276,,Sports,Morning,4,66.112,,Sports,Afternoon,4,60.716,,Sports,Evening,4,70.74618
Art,Morning,Tue,66.2094,,Art,Afternoon,1,77.2734,,Art,Evening,1,61.966,,Art,Morning,2,64.5672,,Art,Afternoon,2,65.723,,Art,Evening,2,69.6472,,Art,Morning,3,58.704,,Art,Afternoon,3,61.648,,Art,Evening,3,63.6784,,Art,Morning,4,69.28764,,Art,Afternoon,4,66.18382,,Art,Evening,4,70.81018,,Front,Morning,1,82.172,,Front,Afternoon,1,63.403,,Front,Evening,1,60.9314,,Front,Morning,2,71.2854,,Front,Afternoon,2,65.428,,Front,Evening,2,81.2024,,Front,Morning,3,78.6082,,Front,Afternoon,3,71.7912,,Front,Evening,3,67.78528,,Front,Morning,4,71.28094,,Front,Afternoon,4,68.71623,,Front,Evening,4,72.8783,,Sports,Morning,1,66.1902,,Sports,Afternoon,1,68.876,,Sports,Evening,1,70.651,,Sports,Morning,2,78.6082,,Sports,Afternoon,2,71.7912,,Sports,Evening,2,71.586,,Sports,Morning,3,74.29855,,Sports,Afternoon,3,72.316,,Sports,Evening,3,77.00276,,Sports,Morning,4,66.12857143,,Sports,Afternoon,4,60.608,,Sports,Evening,4,70.33764
Art,Morning,Tue,63.1156,,Art,Afternoon,1,76.993,,Art,Evening,1,63.87,,Art,Morning,2,66.8134,,Art,Afternoon,2,65.0034,,Art,Evening,2,64.2682,,Art,Morning,3,60.242,,Art,Afternoon,3,63.485,,Art,Evening,3,66.2068,,Art,Morning,4,69.41491,,Art,Afternoon,4,67.99564,,Art,Evening,4,59.08491,,Front,Morning,1,81.77,,Front,Afternoon,1,58.798,,Front,Evening,1,57.2744,,Front,Morning,2,68.9232,,Front,Afternoon,2,65.93,,Front,Evening,2,78.03,,Front,Morning,3,77.3254,,Front,Afternoon,3,70.917,,Front,Evening,3,62.54208,,Front,Morning,4,71.13741,,Front,Afternoon,4,69.7963,,Front,Evening,4,69.51759,,Sports,Morning,1,66.0054,,Sports,Afternoon,1,68.416,,Sports,Evening,1,67.2994,,Sports,Morning,2,77.3254,,Sports,Afternoon,2,70.917,,Sports,Evening,2,70.53,,Sports,Morning,3,77.61564,,Sports,Afternoon,3,61.214,,Sports,Evening,3,80.04862,,Sports,Morning,4,64.59215686,,Sports,Afternoon,4,60.6,,Sports,Evening,4,69.79236
Art,Morning,Tue,62.6266,,Art,Afternoon,1,76.7764,,Art,Evening,1,66.796,,Art,Morning,2,64.6722,,Art,Afternoon,2,66.0772,,Art,Evening,2,67.4098,,Art,Morning,3,59.636,,Art,Afternoon,3,65.1026,,Art,Evening,3,68.452,,Art,Morning,4,67.51764,,Art,Afternoon,4,66.97491,,Art,Evening,4,56.23036,,Front,Morning,1,82.364,,Front,Afternoon,1,66.1292,,Front,Evening,1,62.1526,,Front,Morning,2,64.6256,,Front,Afternoon,2,71.756,,Front,Evening,2,79.027,,Front,Morning,3,76.5264,,Front,Afternoon,3,73.449,,Front,Evening,3,60.00113,,Front,Morning,4,75.49519,,Front,Afternoon,4,66.62679,,Front,Evening,4,69.03396,,Sports,Morning,1,64.1392,,Sports,Afternoon,1,69.092,,Sports,Evening,1,64.3418,,Sports,Morning,2,76.5264,,Sports,Afternoon,2,73.449,,Sports,Evening,2,69.222,,Sports,Morning,3,73.53236,,Sports,Afternoon,3,62.312,,Sports,Evening,3,79.34724,,Sports,Morning,4,66.306,,Sports,Afternoon,4,60.922,,Sports,Evening,4,69.65727
Art,Morning,Tue,58.9266,,Art,Afternoon,1,76.148,,Art,Evening,1,64.83,,Art,Morning,2,65.781,,Art,Afternoon,2,64.465,,Art,Evening,2,71.892,,Art,Morning,3,59.23,,Art,Afternoon,3,64.407,,Art,Evening,3,65.2346,,Art,Morning,4,71.10722,,Art,Afternoon,4,68.72574,,Art,Evening,4,54.88981,,Front,Morning,1,82.3,,Front,Afternoon,1,63.5786,,Front,Evening,1,61.5064,,Front,Morning,2,62.783,,Front,Afternoon,2,72.238,,Front,Evening,2,81.555,,Front,Morning,3,76.2946,,Front,Afternoon,3,69.8858,,Front,Evening,3,59.1966,,Front,Morning,4,69.93434,,Front,Afternoon,4,64.04315,,Front,Evening,4,69.48833,,Sports,Morning,1,63.8726,,Sports,Afternoon,1,69.442,,Sports,Evening,1,75.0058,,Sports,Morning,2,76.2946,,Sports,Afternoon,2,69.8858,,Sports,Evening,2,71.408,,Sports,Morning,3,72.10236,,Sports,Afternoon,3,63.12,,Sports,Evening,3,79.09397,,Sports,Morning,4,69.748,,Sports,Afternoon,4,60.308,,Sports,Evening,4,74.13618
Art,Morning,Tue,58.5596,,Art,Afternoon,1,75.1972,,Art,Evening,1,67.904,,Art,Morning,2,66.6144,,Art,Afternoon,2,65.0052,,Art,Evening,2,64.0348,,Art,Morning,3,60.218,,Art,Afternoon,3,68.607,,Art,Evening,3,59.4456,,Art,Morning,4,66.99273,,Art,Afternoon,4,64.82818,,Art,Evening,4,60.75909,,Front,Morning,1,81.738,,Front,Afternoon,1,68.1908,,Front,Evening,1,63.9686,,Front,Morning,2,62.7962,,Front,Afternoon,2,73.346,,Front,Evening,2,80.1328,,Front,Morning,3,76.9634,,Front,Afternoon,3,68.548,,Front,Evening,3,68.19509,,Front,Morning,4,69.24611,,Front,Afternoon,4,68.07811,,Front,Evening,4,71.30698,,Sports,Morning,1,66.961,,Sports,Afternoon,1,70.176,,Sports,Evening,1,67.3202,,Sports,Morning,2,76.9634,,Sports,Afternoon,2,68.548,,Sports,Evening,2,71.368,,Sports,Morning,3,63.65945,,Sports,Afternoon,3,62.544,,Sports,Evening,3,79.13241,,Sports,Morning,4,67.51,,Sports,Afternoon,4,63.336,,Sports,Evening,4,67.83345
Art,Morning,Tue,65.615,,Art,Afternoon,1,75.4104,,Art,Evening,1,69.092,,Art,Morning,2,67.8974,,Art,Afternoon,2,55.626,,Art,Evening,2,71.6026,,Art,Morning,3,62.25,,Art,Afternoon,3,66.954,,Art,Evening,3,65.6268,,Art,Morning,4,72.002,,Art,Afternoon,4,70.04836,,Art,Evening,4,60.99455,,Front,Morning,1,79.94,,Front,Afternoon,1,66.1126,,Front,Evening,1,62.2812,,Front,Morning,2,65.8006,,Front,Afternoon,2,67.872,,Front,Evening,2,81.8816,,Front,Morning,3,76.0136,,Front,Afternoon,3,73.3664,,Front,Evening,3,61.78849,,Front,Morning,4,68.6413,,Front,Afternoon,4,70.26132,,Front,Evening,4,71.96352,,Sports,Morning,1,67.188,,Sports,Afternoon,1,70.556,,Sports,Evening,1,67.39,,Sports,Morning,2,76.0136,,Sports,Afternoon,2,73.3664,,Sports,Evening,2,72.916,,Sports,Morning,3,68.85389,,Sports,Afternoon,3,61.31,,Sports,Evening,3,78.74483,,Sports,Morning,4,65.63877551,,Sports,Afternoon,4,60.266,,Sports,Evening,4,69.02436
Art,Morning,Tue,60.0862,,Art,Afternoon,1,76.5094,,Art,Evening,1,65.642,,Art,Morning,2,65.3832,,Art,Afternoon,2,56.3442,,Art,Evening,2,69.2418,,Art,Morning,3,69.296,,Art,Afternoon,3,68.6582,,Art,Evening,3,69.3902,,Art,Morning,4,69.86727,,Art,Afternoon,4,71.96436,,Art,Evening,4,59.63091,,Front,Morning,1,80.232,,Front,Afternoon,1,65.8864,,Front,Evening,1,57.668,,Front,Morning,2,65.0548,,Front,Afternoon,2,69.958,,Front,Evening,2,80.2668,,Front,Morning,3,73.387,,Front,Afternoon,3,71.6238,,Front,Evening,3,58.2434,,Front,Morning,4,69.61389,,Front,Afternoon,4,72.02704,,Front,Evening,4,71.93,,Sports,Morning,1,65.2348,,Sports,Afternoon,1,71.718,,Sports,Evening,1,68.8026,,Sports,Morning,2,73.387,,Sports,Afternoon,2,71.6238,,Sports,Evening,2,72.07,,Sports,Morning,3,68.88182,,Sports,Afternoon,3,58.368,,Sports,Evening,3,81.79759,,Sports,Morning,4,66.49019608,,Sports,Afternoon,4,61.008,,Sports,Evening,4,70.00818
Art,Morning,Tue,66.0906,,Art,Afternoon,1,74.83,,Art,Evening,1,65.624,,Art,Morning,2,65.3684,,Art,Afternoon,2,58.9092,,Art,Evening,2,68.2518,,Art,Morning,3,64.2,,Art,Afternoon,3,67.587,,Art,Evening,3,61.8762,,Art,Morning,4,76.01236,,Art,Afternoon,4,66.44673,,Art,Evening,4,61.68982,,Front,Morning,1,80.69,,Front,Afternoon,1,64.8408,,Front,Evening,1,58.4162,,Front,Morning,2,60.9368,,Front,Afternoon,2,67.966,,Front,Evening,2,78.4968,,Front,Morning,3,72.2604,,Front,Afternoon,3,68.8302,,Front,Evening,3,60.79377,,Front,Morning,4,67.7983,,Front,Afternoon,4,73.63849,,Front,Evening,4,73.90907,,Sports,Morning,1,61.597,,Sports,Afternoon,1,71.23,,Sports,Evening,1,69.7298,,Sports,Morning,2,72.2604,,Sports,Afternoon,2,68.8302,,Sports,Evening,2,70.792,,Sports,Morning,3,72.81527,,Sports,Afternoon,3,59.358,,Sports,Evening,3,77.09224,,Sports,Morning,4,66.594,,Sports,Afternoon,4,61.358,,Sports,Evening,4,68.47382
Art,Morning,Tue,60.5298,,Art,Afternoon,1,75.5158,,Art,Evening,1,63.948,,Art,Morning,2,65.8476,,Art,Afternoon,2,59.447,,Art,Evening,2,65.336,,Art,Morning,3,57.608,,Art,Afternoon,3,68.9556,,Art,Evening,3,61.8528,,Art,Morning,4,74.58655,,Art,Afternoon,4,68.77709,,Art,Evening,4,59.37727,,Front,Morning,1,80.894,,Front,Afternoon,1,66.319,,Front,Evening,1,61.1774,,Front,Morning,2,64.113,,Front,Afternoon,2,66.8,,Front,Evening,2,78.628,,Front,Morning,3,74.6544,,Front,Afternoon,3,74.0262,,Front,Evening,3,62.81759,,Front,Morning,4,70.13444,,Front,Afternoon,4,69.95704,,Front,Evening,4,73.34585,,Sports,Morning,1,65.6286,,Sports,Afternoon,1,70.68,,Sports,Evening,1,73.533,,Sports,Morning,2,74.6544,,Sports,Afternoon,2,74.0262,,Sports,Evening,2,67.292,,Sports,Morning,3,76.15836,,Sports,Afternoon,3,61.924,,Sports,Evening,3,76.05052,,Sports,Morning,4,67.87346939,,Sports,Afternoon,4,60.644,,Sports,Evening,4,72.08236
Art,Morning,Tue,63.491,,Art,Afternoon,1,75.0756,,Art,Evening,1,61.776,,Art,Morning,2,64.367,,Art,Afternoon,2,59.8798,,Art,Evening,2,66.3572,,Art,Morning,3,59.078,,Art,Afternoon,3,69.9992,,Art,Evening,3,68.4286,,Art,Morning,4,71.33364,,Art,Afternoon,4,67.72364,,Art,Evening,4,64.90018,,Front,Morning,1,80.902,,Front,Afternoon,1,63.162,,Front,Evening,1,62.3294,,Front,Morning,2,66.9204,,Front,Afternoon,2,67.654,,Front,Evening,2,80.3486,,Front,Morning,3,75.6718,,Front,Afternoon,3,68.5904,,Front,Evening,3,61.27755,,Front,Morning,4,71.05444,,Front,Afternoon,4,72.14717,,Front,Evening,4,71.53685,,Sports,Morning,1,65.7956,,Sports,Afternoon,1,70.258,,Sports,Evening,1,70.3616,,Sports,Morning,2,75.6718,,Sports,Afternoon,2,68.5904,,Sports,Evening,2,67.444,,Sports,Morning,3,71.92309,,Sports,Afternoon,3,62.606,,Sports,Evening,3,76.10793,,Sports,Morning,4,69.36078431,,Sports,Afternoon,4,59.706,,Sports,Evening,4,70.90073
